id,link,created_at,type,usage,status,payroll,version,payments,sender_id,tax_amount,receiver_id,sender_name,collected_at,invoice_date,invoice_type,payment_type,total_amount,exchange_rate,receiver_name,payment_method,place_of_issue,discount_amount,invoice_details,subtotal_amount,certification_date,invoice_identification,certification_authority
26789b60-7f8d-4c60-96da-3ca0a7a4ce6e,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246708Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],KUAH620125PUM,1009.51,HKQ920120WSS,Emisor 363A,2025-07-31T12:00:02.011094Z,2024-01-11,Egreso,06,5974.94,1,Receptor CBDD,PPD,11000,1344.0,"[{'quantity': 1, 'unit_code': 'E48', 'tax_amount': 1009.51, 'description': 'Servicios de mensajería.', 'unit_amount': 6309.43, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 7318.94, 'payment_method': None, 'pre_tax_amount': 6309.43, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 874F', 'invoice_identification': None, 'product_identification': '136182383', 'payment_type_description': None, 'payment_method_description': None}]",6309.43,2025-05-29T05:45:17.703427,1fd48677-a8d7-e275-e657-f8a4c46af25,9b58131a97b39
1fad6513-5b7b-460b-a3e0-ecb55d1a7d45,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246686Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 1241.34, 'date_to': '2023-12-19', 'version': '1.2', 'date_from': '2023-12-04', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2024-01-03', 'other_payments': [{'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3929.19}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 9119.6}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2936.69}], 'tax_deductions': [{'type': 'OTHERS', 'amount': 2847.79}], 'earnings_breakdown': [{'type': 'BONUS', 'taxable_amount': 7965.1, 'vat_free_amount': 4045.28}, {'type': 'SALARY', 'taxable_amount': 4293.48, 'vat_free_amount': 2199.02}, {'type': 'SALARY', 'taxable_amount': 2940.75, 'vat_free_amount': 2867.56}, {'type': 'SALARY', 'taxable_amount': 3438.72, 'vat_free_amount': 7393.6}, {'type': 'SALARY', 'taxable_amount': 1336.34, 'vat_free_amount': 4852.23}]}",3.3,[],WEAF870218IG2,171.22,MAA910601YON,Emisor E2F1,2025-07-31T12:00:02.011094Z,2024-01-03,Nómina,15,1087.56,1,Receptor A152,PUE,11000,325.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 171.22, 'description': 'Pago de nómina', 'unit_amount': 1070.12, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 1241.34, 'payment_method': None, 'pre_tax_amount': 1070.12, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 9A54', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",1241.34,2025-05-13T09:48:20.368074,5383497a-3576-7792-2aeb-bd1fe1ff67f,861959bb2997f
d352f342-9471-4da7-a846-0ff503a132ce,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246665Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],REIR840503GUJ,12318.28,QSD200406K3T,Emisor 82DB,2025-07-31T12:00:02.011094Z,2024-01-16,Traslado,25,60788.55,1,Receptor 7659,PPD,11000,28519.0,"[{'quantity': 4, 'unit_code': 'E48', 'tax_amount': 1122.37, 'description': 'Servicios de mensajería.', 'unit_amount': 1753.71, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 8137.21, 'payment_method': None, 'pre_tax_amount': 7014.84, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 4FC6', 'invoice_identification': None, 'product_identification': '445917637', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 2, 'unit_code': 'E48', 'tax_amount': 1300.6, 'description': 'Servicios de mensajería.', 'unit_amount': 4064.37, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 9429.34, 'payment_method': None, 'pre_tax_amount': 8128.74, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 3EFC', 'invoice_identification': None, 'product_identification': '788554828', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 1677.26, 'description': 'Servicios de mensajería.', 'unit_amount': 3494.29, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 12160.13, 'payment_method': None, 'pre_tax_amount': 10482.87, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 64A5', 'invoice_identification': None, 'product_identification': '857632333', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 6, 'unit_code': 'E48', 'tax_amount': 8218.05, 'description': 'Servicios de mensajería.', 'unit_amount': 8560.47, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 59580.87, 'payment_method': None, 'pre_tax_amount': 51362.82, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto FC54', 'invoice_identification': None, 'product_identification': '441336856', 'payment_type_description': None, 'payment_method_description': None}]",76989.27,2025-05-06T07:01:45.003867,c461c9a8-cc1d-1753-4a7c-e67b8d4d53e,8dc4e3d27b552
5a9482e7-9f58-4a62-ba11-3253365841e0,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246643Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-06-12T23:13:45.834450', 'amount': 8389.22, 'currency': None, 'payer_rfc': '166412D4B2', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '99', 'exchange_rate': None, 'beneficiary_rfc': '8D53B629C', 'payer_bank_name': 'BANK', 'operation_number': '51313588', 'related_documents': [{'currency': None, 'amount_paid': 8389.22, 'installment': '1', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PUE', 'previous_balance': 1679.77, 'outstanding_balance': -6709.45, 'invoice_identification': 'f89e8154-aeeb-44da-3f91-5a16daaddc9'}], 'payer_account_number': '583289235576', 'beneficiary_account_number': '879514251212'}]",PAUX150107KF3,0.0,IHC90100216C,Emisor A6E3,2025-07-31T12:00:02.011094Z,2024-01-26,Pago,99,0.0,1,Receptor 5284,PUE,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto 994B', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-07-21T10:41:38.818717,c98b334c-efbd-31d1-7e57-df3b1ec5a56,6b32c59baa269
083beb48-9295-4a05-bcd0-e8a55d2d9c0f,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246621Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 6022.88, 'date_to': '2024-01-09', 'version': '1.2', 'date_from': '2023-12-25', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2024-01-24', 'other_payments': [{'type': 'EMPLOYMENT_SUBSIDY', 'amount': 6518.4}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 8918.6}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 3138.21}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 1176.28}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 6959.45}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 2666.27}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3716.21}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 3662.77}], 'tax_deductions': [{'type': 'RENT', 'amount': 9745.96}, {'type': 'RENT', 'amount': 6001.48}, {'type': 'ALIMONY', 'amount': 5945.09}, {'type': 'RENT', 'amount': 8475.77}, {'type': 'OTHERS', 'amount': 3052.4}, {'type': 'RENT', 'amount': 3034.32}, {'type': 'OTHERS', 'amount': 8508.67}, {'type': 'RENT', 'amount': 3876.25}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 9367.13, 'vat_free_amount': 7295.49}, {'type': 'EXTRA_HOURS', 'taxable_amount': 1965.45, 'vat_free_amount': 3017.74}, {'type': 'SALARY', 'taxable_amount': 4171.24, 'vat_free_amount': 4448.29}, {'type': 'BONUS', 'taxable_amount': 9571.91, 'vat_free_amount': 5084.71}, {'type': 'BONUS', 'taxable_amount': 7358.94, 'vat_free_amount': 2723.32}, {'type': 'BONUS', 'taxable_amount': 8668.9, 'vat_free_amount': 9712.78}]}",3.3,[],QOYI991102Z10,830.74,CTO400501EVC,Emisor F521,2025-07-31T12:00:02.011094Z,2024-01-24,Nómina,13,4568.62,1,Receptor 323B,PUE,11000,2285.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 830.74, 'description': 'Pago de nómina', 'unit_amount': 5192.14, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 6022.88, 'payment_method': None, 'pre_tax_amount': 5192.14, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 5EE6', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",6022.88,2025-05-21T16:42:58.127910,36b26861-8f9c-6a34-39d3-6586a1274fe,aa28fbe7f9c1f
8c908054-c51b-461d-9a46-ce47790c5e2c,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246600Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],JIIP260813YUD,17180.99,UMJ930701V4P,Emisor C12D,2025-07-31T12:00:02.011094Z,2024-01-17,Traslado,31,108927.24,1,Receptor 5883,PUE,11000,15635.0,"[{'quantity': 2, 'unit_code': 'E48', 'tax_amount': 749.72, 'description': 'Servicios de mensajería.', 'unit_amount': 2342.89, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 5435.5, 'payment_method': None, 'pre_tax_amount': 4685.78, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 8F53', 'invoice_identification': None, 'product_identification': '537295786', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 5415.13, 'description': 'Servicios de mensajería.', 'unit_amount': 3760.51, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 39259.72, 'payment_method': None, 'pre_tax_amount': 33844.59, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 5AD4', 'invoice_identification': None, 'product_identification': '982323326', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 7, 'unit_code': 'E48', 'tax_amount': 11016.14, 'description': 'Servicios de mensajería.', 'unit_amount': 9835.84, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 79867.02, 'payment_method': None, 'pre_tax_amount': 68850.88, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto CCDE', 'invoice_identification': None, 'product_identification': '769458155', 'payment_type_description': None, 'payment_method_description': None}]",107381.25,2025-07-31T00:40:50.288097,2926b7d1-ddf7-59f4-b861-a527f39f926,1423bf4c66b1e
f5d77a67-3964-4c71-b20a-4c5518403f0b,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246578Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],DUHV290327M87,16877.27,QFS840216EPB,Emisor 1A1D,2025-07-31T12:00:02.011094Z,2024-01-16,Ingreso,29,82967.15,1,Receptor 211B,PUE,11000,39393.0,"[{'quantity': 6, 'unit_code': 'E48', 'tax_amount': 6742.2, 'description': 'Servicios de mensajería.', 'unit_amount': 7023.12, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 48880.92, 'payment_method': None, 'pre_tax_amount': 42138.72, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 1C2A', 'invoice_identification': None, 'product_identification': '869555728', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 6, 'unit_code': 'E48', 'tax_amount': 6439.59, 'description': 'Servicios de mensajería.', 'unit_amount': 6707.91, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 46687.05, 'payment_method': None, 'pre_tax_amount': 40247.46, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 3656', 'invoice_identification': None, 'product_identification': '116712333', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 1, 'unit_code': 'E48', 'tax_amount': 1328.32, 'description': 'Servicios de mensajería.', 'unit_amount': 8301.98, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 9630.3, 'payment_method': None, 'pre_tax_amount': 8301.98, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 994E', 'invoice_identification': None, 'product_identification': '275383559', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 8, 'unit_code': 'E48', 'tax_amount': 1805.56, 'description': 'Servicios de mensajería.', 'unit_amount': 1410.59, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 13090.28, 'payment_method': None, 'pre_tax_amount': 11284.72, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 4FA2', 'invoice_identification': None, 'product_identification': '964946244', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 2, 'unit_code': 'E48', 'tax_amount': 561.6, 'description': 'Servicios de mensajería.', 'unit_amount': 1755.0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 4071.6, 'payment_method': None, 'pre_tax_amount': 3510.0, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 9721', 'invoice_identification': None, 'product_identification': '128949983', 'payment_type_description': None, 'payment_method_description': None}]",105482.88,2025-05-23T17:27:38.677551,e226a87d-eb3f-fec8-762c-4bb7c42644f,b6c9978e4239d
e6e54c88-e955-4887-b7f5-cb0d54bb5a36,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246557Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],CEIG73122634L,21734.3,ZEY4608192YG,Emisor 9F2F,2025-07-31T12:00:02.011094Z,2024-01-24,Traslado,23,149038.67,1,Receptor 7DA8,PUE,11000,8535.0,"[{'quantity': 8, 'unit_code': 'E48', 'tax_amount': 10462.41, 'description': 'Servicios de mensajería.', 'unit_amount': 8173.76, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 75852.49, 'payment_method': None, 'pre_tax_amount': 65390.08, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 613D', 'invoice_identification': None, 'product_identification': '366826376', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 3, 'unit_code': 'E48', 'tax_amount': 3040.4, 'description': 'Servicios de mensajería.', 'unit_amount': 6334.17, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 22042.91, 'payment_method': None, 'pre_tax_amount': 19002.51, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 6DED', 'invoice_identification': None, 'product_identification': '398638592', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 1, 'unit_code': 'E48', 'tax_amount': 182.36, 'description': 'Servicios de mensajería.', 'unit_amount': 1139.72, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 1322.08, 'payment_method': None, 'pre_tax_amount': 1139.72, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto B448', 'invoice_identification': None, 'product_identification': '669485883', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 6, 'unit_code': 'E48', 'tax_amount': 8049.13, 'description': 'Servicios de mensajería.', 'unit_amount': 8384.51, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 58356.19, 'payment_method': None, 'pre_tax_amount': 50307.06, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 7BAD', 'invoice_identification': None, 'product_identification': '162366114', 'payment_type_description': None, 'payment_method_description': None}]",135839.37,2025-06-24T16:55:21.398095,41133cf5-efe8-72e3-e135-9eb417edff9,6c543ada8234c
45203764-ea2e-4e70-b596-5a7e82e64852,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246535Z,OUTFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,"[{'date': '2025-07-23T10:17:51.102058', 'amount': 5863.69, 'currency': None, 'payer_rfc': 'DB5AE6F2A2', 'collected_at': '2025-07-31T12:00:01.957031Z', 'payment_type': '17', 'exchange_rate': None, 'beneficiary_rfc': 'E8BA7121F', 'payer_bank_name': 'BANK', 'operation_number': '52783424', 'related_documents': [{'currency': None, 'amount_paid': 5863.69, 'installment': '3', 'collected_at': '2025-07-31T12:00:01.822927Z', 'exchange_rate': None, 'payment_method': 'PPD', 'previous_balance': 1207.97, 'outstanding_balance': -4655.72, 'invoice_identification': '39d7ca4c-6e9c-85b3-a8e8-679b755536e'}], 'payer_account_number': '574218485234', 'beneficiary_account_number': '965686515927'}]",WOZL03080974I,0.0,URQ590227X4U,Emisor 6973,2025-07-31T12:00:02.011094Z,2024-01-30,Pago,17,0.0,1,Receptor FA71,PPD,11000,0.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 0.0, 'description': 'Pago', 'unit_amount': 0, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 0.0, 'payment_method': None, 'pre_tax_amount': 0, 'retained_taxes': [], 'tax_percentage': 0, 'unit_description': 'Producto F8EB', 'invoice_identification': None, 'product_identification': '84111506', 'payment_type_description': None, 'payment_method_description': None}]",0.0,2025-07-25T09:24:19.212993,ec93dc7d-f66c-8d27-429e-47aa47fec5a,72cdcdc32fed6
4e3ec51b-3427-4ada-a35c-31e661dd6d0d,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246511Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 40.2, 'date_to': '2025-05-13', 'version': '1.2', 'date_from': '2025-07-29', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2025-07-30', 'other_payments': [], 'tax_deductions': [], 'earnings_breakdown': []}",3.3,[],IOEQ460614NM1,31329.19,SHT510202MRA,Emisor 515B,2025-07-31T12:00:02.011094Z,2024-01-14,Egreso,31,154346.62,1,Receptor 1A9A,PPD,11000,72790.0,"[{'quantity': 8, 'unit_code': 'E48', 'tax_amount': 4716.02, 'description': 'Servicios de mensajería.', 'unit_amount': 3684.39, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 34191.14, 'payment_method': None, 'pre_tax_amount': 29475.12, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto A238', 'invoice_identification': None, 'product_identification': '262968826', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 5, 'unit_code': 'E48', 'tax_amount': 3320.26, 'description': 'Servicios de mensajería.', 'unit_amount': 4150.32, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 24071.86, 'payment_method': None, 'pre_tax_amount': 20751.6, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 38DF', 'invoice_identification': None, 'product_identification': '859658883', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 9, 'unit_code': 'E48', 'tax_amount': 11667.38, 'description': 'Servicios de mensajería.', 'unit_amount': 8102.35, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 84588.53, 'payment_method': None, 'pre_tax_amount': 72921.15, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 2DBC', 'invoice_identification': None, 'product_identification': '412148489', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 5, 'unit_code': 'E48', 'tax_amount': 5342.56, 'description': 'Servicios de mensajería.', 'unit_amount': 6678.2, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 38733.56, 'payment_method': None, 'pre_tax_amount': 33391.0, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 9146', 'invoice_identification': None, 'product_identification': '579397437', 'payment_type_description': None, 'payment_method_description': None}, {'quantity': 4, 'unit_code': 'E48', 'tax_amount': 6282.97, 'description': 'Servicios de mensajería.', 'unit_amount': 9817.14, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 45551.53, 'payment_method': None, 'pre_tax_amount': 39268.56, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto FFCB', 'invoice_identification': None, 'product_identification': '698171639', 'payment_type_description': None, 'payment_method_description': None}]",195807.43,2025-05-03T22:36:51.002356,37ccdd5b-7259-355a-fc8e-5dbd2a89b32,54f1857b34c57
2658e624-45d0-406d-88f9-a535db90414f,c4432b21-b248-4bff-ab46-05ec06a22da1,2025-07-31T12:00:44.246489Z,INFLOW,G03,Vigent,"{'days': None, 'type': None, 'amount': 1547.08, 'date_to': '2023-07-19', 'version': '1.2', 'date_from': '2023-07-04', 'periodicity': 'WEEKLY', 'collected_at': '2025-07-31T12:00:01.819808Z', 'payment_date': '2023-08-03', 'other_payments': [{'type': 'TRAVEL_ALLOWANCES', 'amount': 4979.46}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 8970.07}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 5849.92}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2021.16}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 9852.53}, {'type': 'TRAVEL_ALLOWANCES', 'amount': 7630.02}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 9598.82}, {'type': 'EMPLOYMENT_SUBSIDY', 'amount': 2928.53}], 'tax_deductions': [{'type': 'RENT', 'amount': 8100.08}, {'type': 'ALIMONY', 'amount': 1643.25}], 'earnings_breakdown': [{'type': 'EXTRA_HOURS', 'taxable_amount': 5497.42, 'vat_free_amount': 5477.72}, {'type': 'SALARY', 'taxable_amount': 7538.05, 'vat_free_amount': 4310.02}, {'type': 'BONUS', 'taxable_amount': 4454.65, 'vat_free_amount': 6572.03}]}",3.3,[],HURU100711ZRI,213.39,UHC9202242QP,Emisor EF1C,2025-07-31T12:00:02.011094Z,2023-08-03,Nómina,30,1127.47,1,Receptor 4BA4,PUE,11000,633.0,"[{'quantity': 1, 'unit_code': 'ACT', 'tax_amount': 213.39, 'description': 'Pago de nómina', 'unit_amount': 1333.69, 'collected_at': '2025-07-31T12:00:01.821589Z', 'expense_type': None, 'payment_type': None, 'total_amount': 1547.08, 'payment_method': None, 'pre_tax_amount': 1333.69, 'retained_taxes': [], 'tax_percentage': 16.0, 'unit_description': 'Producto 556C', 'invoice_identification': None, 'product_identification': '84111505', 'payment_type_description': None, 'payment_method_description': None}]",1547.08,2025-06-25T23:42:19.208524,b241b794-f668-51ce-ff2b-cb944299f84,e1d81986c35b3
